generation,best_fitness,mean_fitness,std_fitness
0,87.019358,3.784215,20.0154
1,89.802264,14.77279,30.119505
2,89.802264,24.935314,34.396988
3,89.802264,43.980204,36.780645
4,89.802264,58.00966,35.489696
5,89.802264,69.079405,30.47631
6,90.925289,78.053401,22.498323
7,90.925289,81.436589,17.546149
8,90.925289,85.079359,10.729891
9,90.925289,86.525297,6.449162
10,90.925289,87.145584,3.130329
11,90.925289,87.177272,3.143404
12,90.925289,87.318494,3.204695
13,90.925289,87.344606,3.209009
14,90.925289,87.354488,3.209676
15,90.925289,87.359827,3.209594
16,90.925289,87.703035,1.030172
17,90.925289,87.733813,1.057696
18,90.925289,87.779101,1.077705
19,90.925289,87.803003,1.07916
20,90.925289,87.872645,1.108773
21,90.925289,87.91266,1.123659
22,90.925289,87.941387,1.134133
23,90.925289,88.056692,1.161197
24,90.925289,88.165811,1.205354
25,90.925289,88.229289,1.205717
26,90.925289,88.252528,1.20688
27,91.416168,88.343133,1.246109
28,92.192828,88.464425,1.262887
29,92.192828,88.547496,1.245723
30,92.192828,88.701482,1.239155
31,92.192828,88.702201,1.238273
32,92.192828,88.788315,1.208381
33,92.192828,88.837641,1.191016
34,92.192828,88.86042,1.193276
35,92.192828,88.924862,1.164305
36,92.192828,89.000019,1.130765
37,92.192828,89.028173,1.107564
38,92.192828,89.101162,1.071457
39,92.192828,89.154846,1.043975
40,92.192828,89.243202,1.041926
41,92.192828,89.268425,1.021444
42,92.192828,89.369004,1.021312
43,92.192828,89.417332,0.972486
44,92.192828,89.442635,0.988932
45,92.192828,89.455786,0.991783
46,92.192828,89.49796,0.95906
47,92.192828,89.531326,0.93201
48,92.192828,89.568551,0.899689
49,92.192828,89.579213,0.878759
50,92.192828,89.599529,0.883337
51,92.192828,89.616435,0.858606
52,92.192828,89.675338,0.841296
53,92.192828,89.702239,0.819514
54,92.192828,89.718779,0.828674
55,92.192828,89.735802,0.821029
56,92.192828,89.779244,0.830378
57,92.192828,89.796096,0.818342
58,92.192828,89.820815,0.784659
59,92.192828,89.844253,0.780062
60,92.192828,89.844425,0.78008
61,92.192828,89.885701,0.763154
62,92.192828,89.898568,0.764729
63,92.192828,89.921895,0.717253
64,92.192828,89.921895,0.717253
65,92.192828,89.972576,0.745263
66,92.192828,89.998097,0.745703
67,92.192828,90.002108,0.744406
68,92.192828,90.017117,0.713915
69,92.192828,90.04115,0.719692
70,92.192828,90.056606,0.717371
71,92.192828,90.06831,0.729173
72,92.192828,90.078816,0.724121
73,92.192828,90.111875,0.720216
74,92.192828,90.118356,0.71812
75,92.192828,90.132325,0.717652
76,92.192828,90.146527,0.717841
77,92.192828,90.166841,0.714523
78,92.192828,90.192557,0.716106
79,92.556796,90.226539,0.747829
80,92.556796,90.226539,0.747829
81,92.556796,90.293577,0.72614
82,92.556796,90.305462,0.713244
83,92.556796,90.311044,0.71406
84,92.556796,90.311359,0.713721
85,92.556796,90.31945,0.714413
86,92.556796,90.32601,0.71035
87,92.556796,90.32601,0.71035
88,92.556796,90.335289,0.702628
89,92.556796,90.34177,0.698409
90,92.556796,90.34177,0.698409
91,92.556796,90.34177,0.698409
92,92.556796,90.353536,0.697382
93,92.556796,90.371992,0.698648
94,92.556796,90.371992,0.698648
95,92.556796,90.388715,0.686197
96,92.556796,90.39746,0.689385
97,92.556796,90.39746,0.689385
98,92.556796,90.40166,0.691272
99,92.556796,90.420032,0.688352
100,92.556796,90.434231,0.695666
101,92.596695,90.460601,0.726475
102,93.03194,90.495335,0.764552
103,93.03194,90.50527,0.763059
104,93.03194,90.518921,0.7597
105,93.03194,90.518921,0.7597
106,93.03194,90.527718,0.756219
107,93.03194,90.535063,0.749636
108,93.03194,90.542661,0.748355
109,93.03194,90.552576,0.74179
110,93.746695,90.619973,0.782899
111,93.746695,90.633073,0.775869
112,93.746695,90.633073,0.775869
113,93.746695,90.645607,0.783803
114,93.746695,90.694837,0.832582
115,93.746695,90.694837,0.832582
116,93.746695,90.694837,0.832582
117,93.746695,90.694837,0.832582
118,93.746695,90.707593,0.835415
119,93.746695,90.707593,0.835415
120,93.746695,90.71475,0.827934
121,93.746695,90.71475,0.827934
122,93.746695,90.725605,0.830581
123,93.746695,90.778435,0.817041
124,93.746695,90.785962,0.814915
125,93.746695,90.785962,0.814915
126,93.746695,90.789473,0.81476
127,93.746695,90.810806,0.847765
128,93.746695,90.810806,0.847765
129,93.746695,90.820585,0.838857
130,93.746695,90.820585,0.838857
131,93.746695,90.820585,0.838857
132,93.746695,90.820585,0.838857
133,93.746695,90.832401,0.842574
134,93.746695,90.83267,0.842378
135,93.746695,90.83267,0.842378
136,93.746695,90.833466,0.841748
137,93.746695,90.852345,0.828799
138,93.746695,90.854459,0.828617
