generation,best_fitness,mean_fitness,std_fitness
0,48.191858,-2.839442,9.102263
1,48.191858,2.541954,14.836547
2,48.2699,8.874059,17.076675
3,48.2699,16.679254,17.16388
4,57.197882,23.405376,15.507968
5,94.785064,29.220509,15.800219
6,94.785064,33.168296,14.640342
7,94.785064,35.750782,13.587366
8,94.785064,37.72633,12.48146
9,94.785064,39.607894,12.534686
10,94.852506,42.488473,13.013246
11,94.852506,43.478369,13.062242
12,94.852506,44.101008,13.066394
13,94.852506,45.54619,13.243722
14,94.852506,46.803511,12.622528
15,94.852506,47.609734,12.327677
16,94.852506,48.151166,12.07463
17,94.852506,48.513707,11.865614
18,94.852506,49.252707,12.60683
19,94.852506,49.879334,12.247731
20,94.852506,50.694707,12.461229
21,94.852506,51.057785,12.448813
22,94.852506,51.686856,12.315928
23,94.852506,52.315463,12.281796
24,94.852506,52.318513,12.278526
25,94.852506,52.59123,12.147609
26,94.852506,53.032065,12.067472
27,94.852506,54.492912,12.905733
28,94.852506,54.946136,12.898694
29,94.852506,55.043605,12.814313
30,94.852506,56.502936,13.624056
31,94.900134,57.707904,14.439541
32,94.900134,58.333828,14.432355
33,94.900134,58.513828,14.529882
34,94.900134,59.3452,14.936456
35,94.900134,60.445173,15.153853
36,94.900134,60.890161,15.123596
37,94.900134,61.072849,15.02744
38,94.900134,61.164407,14.924889
39,94.918596,61.994671,15.235633
40,95.023266,62.556391,15.461508
41,95.023266,62.560487,15.461303
42,95.023266,63.012092,15.37413
43,95.023266,63.192895,15.198102
44,95.023266,64.126563,15.668981
45,95.023266,64.215992,15.553339
46,95.023266,64.218505,15.552196
47,95.023266,64.956098,15.552859
48,95.023266,65.137861,15.356326
49,95.023266,65.318324,15.262237
50,95.023266,65.320888,15.262375
51,95.023266,65.771258,15.149183
52,95.023266,66.255194,15.659563
53,95.023266,66.347209,15.579254
54,95.023266,66.879897,15.250211
55,95.023266,67.258986,15.468128
56,95.023266,67.615063,15.121531
57,95.023266,67.797755,14.937774
58,95.023266,68.342921,14.757408
59,95.023266,68.614017,14.631727
60,95.023266,69.383393,15.230082
61,95.023266,70.030227,15.243524
62,95.023266,70.601994,15.571095
63,95.023266,71.343586,15.421968
64,95.023266,71.345058,15.420617
65,95.023266,71.345058,15.420617
66,95.023266,71.350916,15.421959
67,95.023266,71.443102,15.416279
68,95.023266,71.623102,15.248833
69,95.023266,72.001492,15.350746
70,95.023266,72.196772,15.514257
71,95.023266,72.859617,15.6449
72,95.023266,73.230197,15.716325
73,95.023266,73.230197,15.716325
74,95.023266,73.230197,15.716325
75,95.023266,73.230197,15.716325
76,95.023266,73.612925,15.770467
77,95.023266,73.702925,15.752512
78,95.023266,73.706575,15.750745
79,95.023266,73.886672,15.664391
80,95.023266,74.065393,15.575487
81,95.023266,74.065393,15.575487
82,95.023266,74.065393,15.575487
83,95.023266,74.624621,15.411367
84,95.023266,75.093768,15.312101
85,95.023266,75.181902,15.234348
86,95.023266,75.18439,15.234342
87,95.023266,75.361924,15.127555
88,95.023266,75.737237,15.192712
89,95.023266,75.827012,15.162999
90,95.023266,75.827012,15.162999
91,95.023266,75.916537,15.079369
92,95.023266,75.916537,15.079369
93,95.023266,75.916537,15.079369
94,95.023266,76.093973,14.855746
95,95.023266,76.093973,14.855746
96,95.023266,76.093973,14.855746
97,95.023266,76.289799,14.972204
98,95.023266,76.576584,14.996811
99,95.023266,76.576584,14.996811
100,95.023266,76.667504,14.905867
101,95.023266,76.864551,15.014323
102,95.023266,77.150377,15.081823
103,95.023266,77.420807,14.909568
104,95.023266,77.512316,14.866222
105,95.023266,78.069038,14.56989
106,95.023266,78.160388,14.465888
107,95.023266,78.443324,14.507194
108,95.023266,78.533324,14.459231
109,95.023266,78.629041,14.404854
110,95.023266,78.824193,14.489964
111,95.023266,78.913331,14.43973
112,95.023266,79.002481,14.333173
113,95.023266,79.293789,14.187452
114,95.023266,79.293918,14.187334
115,95.023266,80.132979,13.877819
116,95.023266,80.132979,13.877819
117,95.023266,80.314986,13.691582
118,95.023266,80.690812,13.569113
119,95.023266,80.690812,13.569113
120,95.023266,80.690812,13.569113
121,95.023266,80.690812,13.569113
122,95.023266,80.690812,13.569113
123,95.023266,80.690812,13.569113
124,95.023266,80.690812,13.569113
125,95.023266,80.690812,13.569113
126,95.023266,80.871358,13.373954
127,95.023266,81.360736,13.411077
128,95.023266,81.360736,13.411077
129,95.023266,81.360736,13.411077
130,95.023266,81.360736,13.411077
131,95.023266,81.450976,13.338791
132,95.023266,81.450976,13.338791
133,95.023266,81.450976,13.338791
134,95.023266,81.450976,13.338791
135,95.023266,81.453327,13.337043
136,95.023266,81.649153,13.388481
137,95.023266,81.649153,13.388481
138,95.023266,81.649153,13.388481
139,95.023266,82.313276,13.062437
140,95.023266,82.314218,13.059978
141,95.023266,82.314218,13.059978
142,95.023266,82.314218,13.059978
143,95.023266,82.513594,13.102953
144,95.023266,82.513594,13.102953
145,95.023266,82.694938,12.814062
146,95.023266,82.694938,12.814062
147,95.023266,82.981282,12.760986
148,95.023266,83.356433,12.549286
149,95.023266,83.445688,12.458517
150,95.023266,83.730936,12.388127
151,95.023266,83.916576,12.125588
152,95.023266,83.916576,12.125588
153,95.023266,84.399724,12.054905
154,95.023266,84.399724,12.054905
155,95.023266,84.399724,12.054905
156,95.023266,84.399724,12.054905
157,95.023266,84.682366,11.895681
158,95.023266,84.878853,11.900861
159,95.023266,85.163727,11.660891
160,95.023266,85.163727,11.660891
161,95.023266,85.163727,11.660891
162,95.023266,85.163727,11.660891
163,95.023266,85.360533,11.657788
164,95.023266,85.360533,11.657788
165,95.023266,85.576878,11.498419
166,95.023266,85.759391,11.184225
167,95.023266,85.759391,11.184225
168,95.023266,85.943619,10.930441
169,95.023266,85.943619,10.930441
170,95.023266,85.943619,10.930441
171,95.023266,86.026801,10.811407
172,95.023266,86.115706,10.683635
173,95.023266,86.115706,10.683635
174,95.023266,86.115706,10.683635
175,95.023266,86.116381,10.684184
176,95.023266,86.116381,10.684184
177,95.023266,86.116381,10.684184
178,95.023266,86.313166,10.662031
179,95.023266,86.313166,10.662031
180,95.023266,86.313166,10.662031
181,95.023266,86.313166,10.662031
182,95.023266,86.313166,10.662031
183,95.023266,86.31322,10.662075
184,95.023266,86.314088,10.662413
185,95.023266,86.314088,10.662413
186,95.023266,86.600813,10.50143
187,95.023266,86.600813,10.50143
188,95.023266,86.600813,10.50143
189,95.023266,87.082809,10.293586
190,95.023266,87.082809,10.293586
191,95.023266,87.082809,10.293586
192,95.023266,87.082809,10.293586
193,95.023266,87.279239,10.251183
194,95.023266,87.279239,10.251183
195,95.023266,87.406702,10.180064
196,95.023266,87.406702,10.180064
197,95.023266,87.406702,10.180064
198,95.023266,87.406702,10.180064
199,95.023266,87.406702,10.180064
200,95.023266,87.406702,10.180064
201,95.023266,87.406811,10.180143
202,95.023266,87.406811,10.180143
203,95.023266,87.406811,10.180143
204,95.023266,87.406811,10.180143
205,95.023266,87.406811,10.180143
206,95.023266,87.408146,10.181119
207,95.023266,87.497246,10.033658
208,95.023266,87.497723,10.034008
209,95.023266,87.497723,10.034008
210,95.023266,87.497723,10.034008
211,95.023266,87.497723,10.034008
212,95.023266,87.497723,10.034008
213,95.023266,87.498291,10.032792
214,95.023266,87.498291,10.032792
215,95.023266,87.498291,10.032792
216,95.023266,87.568193,10.058933
217,95.023266,87.568193,10.058933
218,95.023266,87.568193,10.058933
