generation,best_fitness,mean_fitness,std_fitness
0,25.543296,-3.428642,7.616106
1,29.805116,15.421386,12.163392
2,39.220267,22.309883,8.920528
3,42.316277,26.591533,8.007982
4,43.357066,29.718629,7.880333
5,47.836654,32.299557,7.518069
6,47.836654,34.909184,7.041395
7,49.285502,36.971055,6.460911
8,61.287213,39.088407,5.62476
9,61.287213,39.926776,5.219098
10,66.430516,41.027086,5.678204
11,66.430516,42.182718,5.775129
12,66.430516,43.282484,5.698478
13,66.430516,43.953444,6.048605
14,67.318891,44.590083,6.371031
15,67.318891,45.082373,6.589744
16,67.318891,45.777314,6.609281
17,67.318891,46.185155,6.635147
18,67.318891,46.696553,6.476539
19,67.318891,47.5967,6.479683
20,67.318891,48.290277,6.800127
21,67.318891,48.779111,6.72659
22,67.318891,49.053264,6.864263
23,67.318891,50.09176,7.087818
24,67.318891,50.570137,7.233088
25,67.318891,50.832535,7.199638
26,67.318891,51.339298,7.172334
27,67.318891,51.784529,7.009224
28,67.471175,52.376761,7.285689
29,67.471175,53.247396,6.99027
30,67.471175,54.011669,6.680325
31,67.471175,54.247487,6.601687
32,70.064762,55.706299,6.478293
33,70.064762,56.03594,6.516687
34,70.064762,56.434965,6.504878
35,70.064762,57.052548,6.297475
36,70.064762,57.27153,6.253105
37,72.511625,57.971405,6.34787
38,72.511625,58.176356,6.232981
39,72.513934,58.598445,6.407561
40,73.661775,59.288459,6.114479
41,73.661775,59.441636,6.253992
42,73.661775,59.761775,6.230926
43,73.661775,59.935388,6.211202
44,73.661775,60.304415,6.01999
45,73.661775,60.516576,6.080471
46,73.66588,60.836044,5.966596
47,73.66588,61.086488,6.001619
48,73.66588,61.347837,6.095013
49,73.862719,61.529645,6.193651
