generation,best_fitness,mean_fitness,std_fitness
0,91.490612,8.137642,29.527726
1,91.572379,35.815616,40.859804
2,93.409567,54.529061,38.756378
3,93.409567,65.327554,33.748166
4,93.409567,77.282897,23.966342
5,93.409567,83.639903,16.411708
6,93.409567,86.263467,11.524569
7,93.409567,88.594466,6.652531
8,93.409567,89.179171,6.275614
9,93.409567,90.236984,2.03816
10,93.409567,90.626328,1.842477
11,93.409567,90.92494,1.6736
12,93.409567,91.078996,1.554326
13,93.409567,91.180088,1.501497
14,93.409567,91.3483,1.337932
15,93.409567,91.532141,1.144228
16,93.409567,91.603975,1.094459
17,93.409567,91.77975,0.837616
18,93.409567,91.89544,0.697922
19,93.409567,91.966497,0.705727
20,93.409567,91.989561,0.698454
21,93.409567,92.031463,0.608537
22,93.409567,92.04997,0.604736
23,93.409567,92.083085,0.619944
24,93.409567,92.108305,0.621944
25,93.409567,92.160113,0.56099
26,93.409567,92.192313,0.547536
27,93.727729,92.223416,0.573012
28,93.727729,92.244516,0.579418
29,93.727729,92.274545,0.581767
30,93.727729,92.286169,0.575143
31,93.727729,92.327212,0.558935
32,93.727729,92.328422,0.55829
33,93.727729,92.341027,0.555053
34,93.727729,92.349773,0.549737
35,93.727729,92.364882,0.542766
36,93.727729,92.371603,0.535888
37,93.727729,92.380619,0.535322
38,93.727729,92.399632,0.531125
39,93.727729,92.435354,0.516204
40,93.727729,92.435851,0.516196
41,93.727729,92.441416,0.511106
42,93.769562,92.476435,0.517205
43,93.769562,92.480222,0.51143
44,93.769562,92.487698,0.512115
45,93.769562,92.509681,0.506218
46,93.769562,92.530552,0.493323
47,93.769562,92.540155,0.494892
48,93.769562,92.554725,0.485138
49,93.769562,92.569015,0.474303
50,93.769562,92.592381,0.456839
51,93.769562,92.594355,0.45667
52,93.769562,92.614259,0.454055
53,93.769562,92.614581,0.454097
54,93.769562,92.618581,0.458662
55,93.769562,92.619328,0.458647
56,93.769562,92.629528,0.452567
57,93.769562,92.653212,0.435857
58,93.769562,92.662679,0.443517
59,93.769562,92.674287,0.435137
60,93.769562,92.690899,0.422074
61,93.769562,92.706646,0.402033
62,93.769562,92.713059,0.400457
63,93.769562,92.718691,0.398167
64,93.769562,92.718691,0.398167
65,93.769562,92.744251,0.407298
66,93.769562,92.746177,0.407129
67,93.769562,92.74743,0.406399
68,93.769562,92.754295,0.403743
69,93.769562,92.78642,0.384078
70,93.769562,92.791129,0.386653
71,93.769562,92.79458,0.385138
72,93.769562,92.812084,0.380093
73,93.769562,92.832919,0.382303
74,93.769562,92.845625,0.363607
75,93.769562,92.84716,0.362623
76,93.769562,92.860487,0.356584
77,93.769562,92.860487,0.356584
78,93.769562,92.872885,0.362668
79,93.769562,92.872885,0.362668
80,93.769562,92.878007,0.363673
81,93.769562,92.878007,0.363673
82,93.769562,92.884007,0.35549
83,93.769562,92.884007,0.35549
84,93.769562,92.895475,0.356309
85,93.769562,92.90161,0.359809
86,93.769562,92.906113,0.359849
87,93.769562,92.909782,0.353927
88,93.769562,92.914556,0.3574
89,93.769562,92.915695,0.356375
90,93.769562,92.917934,0.35609
91,93.769562,92.926617,0.354997
92,93.769562,92.934388,0.344565
93,93.769562,92.934388,0.344565
94,93.769562,92.957505,0.352605
95,93.769562,92.957505,0.352605
96,93.769562,92.980389,0.333176
97,93.769562,92.983511,0.331906
98,93.769562,92.992769,0.333316
99,93.769562,92.997477,0.332923
100,93.769562,92.99789,0.332567
101,93.769562,92.99789,0.332567
102,93.769562,92.998004,0.33245
103,93.769562,92.998604,0.332637
