generation,best_fitness,mean_fitness,std_fitness
241,94.937405,82.596313,11.94007
242,94.937405,82.870144,12.035519
243,94.937405,82.870144,12.035519
244,94.937405,83.360178,11.858385
245,94.937405,83.735384,11.61809
246,94.937405,83.735398,11.618067
247,94.937405,83.735398,11.618067
248,94.937405,84.013062,11.317063
249,94.937405,84.104957,11.135163
250,94.937405,84.104957,11.135163
251,94.937405,84.106755,11.132257
252,94.937405,84.106755,11.132257
253,94.937405,84.106755,11.132257
254,94.937405,84.106755,11.132257
255,94.937405,84.106755,11.132257
256,94.937405,84.106755,11.132257
257,94.937405,84.210894,11.09776
258,94.937405,84.407349,11.110509
259,94.937405,84.407349,11.110509
260,94.937405,84.499761,10.995093
261,94.937405,84.499761,10.995093
262,94.937405,84.508705,10.985263
263,94.937405,84.508705,10.985263
264,94.937405,84.508705,10.985263
265,94.937405,84.508705,10.985263
266,94.937405,84.509087,10.984941
267,94.937405,84.509748,10.985565
268,94.937405,84.509748,10.985565
269,94.937405,84.509748,10.985565
270,94.937405,84.560444,11.021422
271,94.937405,84.560566,11.021535
272,94.937405,84.560566,11.021535
273,94.937405,84.757678,11.028425
274,94.937405,85.441266,10.896269
275,94.937405,85.441266,10.896269
276,94.937405,85.441266,10.896269
277,94.937405,85.505085,10.93206
278,94.937405,85.505085,10.93206
279,94.937405,85.505085,10.93206
280,94.937405,85.505085,10.93206
281,94.937405,85.505085,10.93206
282,94.937405,85.988134,10.781235
283,94.937405,86.101954,10.803364
284,94.937405,86.101954,10.803364
285,94.937405,86.101954,10.803364
286,94.937405,86.101954,10.803364
287,94.937405,86.101954,10.803364
288,94.937405,86.101954,10.803364
289,94.937405,86.101954,10.803364
290,94.937405,86.101954,10.803364
291,94.937405,86.101954,10.803364
292,94.937405,86.210316,10.748311
293,94.937405,86.494781,10.595851
294,94.937405,86.494781,10.595851
295,94.937405,86.494781,10.595851
296,94.937405,86.494781,10.595851
297,94.937405,86.494781,10.595851
298,94.937405,86.494781,10.595851
299,94.937405,86.494781,10.595851
