generation,best_fitness,mean_fitness,std_fitness
0,91.790514,6.486687,26.253305
1,91.790514,25.971159,35.464077
2,92.937405,43.677178,36.836146
3,92.937405,62.118601,31.351776
4,93.002788,76.511021,19.772008
5,93.002788,81.880779,13.370042
6,93.002788,85.099113,10.509705
7,93.002788,88.052112,6.06959
8,93.202788,89.057265,5.263475
9,93.202788,89.768952,4.554634
10,93.202788,90.039304,4.53479
11,93.202788,90.60403,2.695565
12,93.202788,91.004673,2.588005
13,93.202788,91.190697,2.106871
14,93.202788,91.47901,1.311545
15,93.202788,91.611236,1.130293
16,93.202788,91.680052,1.051589
17,93.202788,91.703765,1.066332
18,93.202788,91.74412,1.075498
19,93.888012,91.883183,0.885913
20,93.888012,91.986308,0.641977
21,93.888012,92.014015,0.647804
22,93.888012,92.041343,0.656638
23,93.888012,92.073726,0.666069
24,93.888012,92.107947,0.666751
25,93.888012,92.131076,0.66499
26,93.888012,92.171328,0.565972
27,93.888012,92.187147,0.55849
28,93.888012,92.200879,0.557624
29,93.888012,92.207401,0.555873
30,93.888012,92.236525,0.53977
31,93.888012,92.265951,0.539796
32,93.888012,92.296726,0.520219
33,93.888012,92.32335,0.524211
34,93.888012,92.369761,0.52058
35,93.888012,92.38158,0.519245
36,93.888012,92.400573,0.516669
37,93.888012,92.419856,0.528777
38,93.888012,92.429729,0.529132
39,93.888012,92.445969,0.520075
40,93.888012,92.468211,0.514504
41,93.888012,92.489818,0.497334
42,93.888012,92.52802,0.486131
43,93.888012,92.543515,0.489115
44,93.888012,92.55714,0.494049
45,93.888012,92.55824,0.494125
46,93.888012,92.57113,0.499445
47,93.888012,92.590685,0.489459
48,93.888012,92.592741,0.489115
49,93.888012,92.625715,0.467683
50,93.888012,92.632951,0.472991
51,93.888012,92.652596,0.465847
52,93.888012,92.667843,0.464013
53,93.888012,92.675401,0.469791
54,93.888012,92.692468,0.453074
55,93.888012,92.692468,0.453074
56,93.888012,92.69748,0.450245
57,93.888012,92.706329,0.442658
58,93.888012,92.706329,0.442658
59,93.888012,92.716189,0.443811
60,93.888012,92.716511,0.443781
61,93.888012,92.718469,0.443038
62,93.888012,92.736871,0.436829
63,93.888012,92.737307,0.436761
64,93.888012,92.743154,0.432451
65,93.888012,92.749386,0.43081
66,93.888012,92.763386,0.408878
67,93.888012,92.77865,0.389027
68,93.888012,92.77865,0.389027
69,93.888012,92.800227,0.368948
70,93.888012,92.801515,0.368534
71,93.888012,92.801515,0.368534
72,93.888012,92.814364,0.367045
73,93.888012,92.836154,0.374343
74,93.888012,92.856293,0.363684
75,93.888012,92.868366,0.352428
76,93.888012,92.874299,0.346254
77,93.888012,92.874299,0.346254
78,93.888012,92.876738,0.344086
79,93.888012,92.879151,0.343618
80,93.888012,92.88432,0.337024
81,93.888012,92.887877,0.336377
82,93.888012,92.899586,0.336441
83,93.888012,92.903032,0.33192
84,93.888012,92.918202,0.335926
85,93.888012,92.927442,0.337731
86,93.888012,92.936581,0.332985
87,93.888012,92.956333,0.340242
88,93.888012,92.96389,0.332713
89,93.888012,92.965244,0.332855
90,93.888012,92.985039,0.350845
91,93.888012,92.992765,0.343923
92,93.888012,92.995178,0.342639
93,93.888012,92.996041,0.342083
94,93.888012,92.996041,0.342083
95,93.888012,92.996041,0.342083
96,93.888012,93.000273,0.334613
97,93.888012,93.00386,0.33705
98,93.888012,93.00535,0.335796
99,93.888012,93.007954,0.337273
100,93.888012,93.022605,0.327484
101,93.888012,93.029795,0.328008
102,93.888012,93.029795,0.328008
103,93.888012,93.032916,0.326246
104,93.888012,93.038747,0.324695
105,93.888012,93.04436,0.32361
106,93.888012,93.04436,0.32361
107,93.888012,93.04436,0.32361
108,93.888012,93.048127,0.321657
109,93.888012,93.061271,0.32107
110,93.888012,93.066829,0.318653
111,93.888012,93.072964,0.319286
112,93.888012,93.08063,0.318244
113,93.888012,93.082195,0.314722
114,93.888012,93.089039,0.313572
115,93.888012,93.094229,0.311221
116,93.888012,93.09935,0.308741
117,93.888012,93.09935,0.308741
118,93.888012,93.107181,0.302158
119,93.888012,93.109594,0.299776
120,93.888012,93.109594,0.299776
121,93.888012,93.11948,0.295061
122,93.888012,93.124202,0.295886
123,93.888012,93.129406,0.29475
124,93.888012,93.136505,0.302408
125,93.888012,93.137812,0.301544
126,93.888012,93.137812,0.301544
127,93.888012,93.137812,0.301544
128,93.888012,93.137812,0.301544
129,93.888012,93.140661,0.298222
130,93.888012,93.14292,0.293988
131,93.888012,93.14292,0.293988
132,93.888012,93.143696,0.294588
133,93.888012,93.156481,0.300326
134,93.888012,93.156481,0.300326
135,93.888012,93.166039,0.300011
136,93.888012,93.166039,0.300011
137,93.888012,93.166039,0.300011
138,93.888012,93.166474,0.299288
139,93.888012,93.172354,0.292368
140,93.888012,93.178617,0.285162
141,93.888012,93.185862,0.281762
142,93.888012,93.192344,0.275208
143,93.888012,93.192344,0.275208
144,93.888012,93.192344,0.275208
145,93.888012,93.192344,0.275208
146,93.888012,93.192344,0.275208
147,93.888012,93.200098,0.271522
148,93.888012,93.200098,0.271522
149,93.888012,93.209935,0.267774
150,93.888012,93.210735,0.266654
151,93.888012,93.210735,0.266654
152,93.888012,93.210735,0.266654
153,93.888012,93.210735,0.266654
154,93.888012,93.210735,0.266654
155,93.888012,93.212735,0.267336
156,93.888012,93.214041,0.266965
157,93.888012,93.216509,0.263229
158,93.888012,93.218776,0.264076
159,93.888012,93.220174,0.26364
160,93.888012,93.220174,0.26364
161,93.888012,93.222174,0.262741
162,93.888012,93.222174,0.262741
163,93.888012,93.224907,0.263943
164,93.888012,93.230419,0.259336
165,93.888012,93.233065,0.259008
166,93.888012,93.233065,0.259008
167,93.888012,93.233065,0.259008
168,93.888012,93.235133,0.259583
169,93.888012,93.235133,0.259583
170,93.888012,93.235133,0.259583
171,93.888012,93.235133,0.259583
172,93.888012,93.236187,0.257575
173,93.888012,93.239186,0.255308
174,93.888012,93.243314,0.254347
175,93.888012,93.245381,0.251527
176,93.888012,93.245381,0.251527
177,93.888012,93.245381,0.251527
178,93.888012,93.245381,0.251527
179,93.888012,93.245381,0.251527
180,93.888012,93.250503,0.245317
181,93.888012,93.259747,0.237851
182,93.888012,93.259747,0.237851
183,93.888012,93.259747,0.237851
184,93.888012,93.259747,0.237851
185,93.888012,93.260565,0.238224
186,93.888012,93.262994,0.237825
187,93.888012,93.266498,0.235008
188,93.888012,93.266498,0.235008
189,93.888012,93.266498,0.235008
190,93.888012,93.266498,0.235008
191,93.888012,93.266498,0.235008
192,93.888012,93.268831,0.231191
193,93.888012,93.268831,0.231191
194,93.888012,93.268831,0.231191
195,93.888012,93.268831,0.231191
196,93.888012,93.268966,0.230919
197,93.888012,93.268966,0.230919
198,93.888012,93.268966,0.230919
199,93.888012,93.274879,0.226836
200,93.888012,93.276947,0.227111
201,93.888012,93.279654,0.223506
202,93.888012,93.28262,0.22715
203,93.888012,93.28262,0.22715
204,93.888012,93.283371,0.226111
205,93.888012,93.283371,0.226111
206,93.888012,93.285414,0.224484
207,93.888012,93.285414,0.224484
208,93.888012,93.28619,0.224778
209,93.888012,93.28619,0.224778
210,93.888012,93.290246,0.219595
211,93.888012,93.295916,0.217665
212,93.888012,93.295916,0.217665
213,93.888012,93.295916,0.217665
214,93.888012,93.295916,0.217665
215,93.888012,93.295916,0.217665
216,93.888012,93.296949,0.217957
217,93.888012,93.297698,0.217518
218,93.888012,93.297698,0.217518
219,93.888012,93.297698,0.217518
220,93.888012,93.297698,0.217518
221,93.888012,93.301778,0.215743
222,93.888012,93.306269,0.214464
223,93.888012,93.306269,0.214464
224,93.888012,93.306269,0.214464
225,93.888012,93.31135,0.208922
226,93.888012,93.312696,0.208651
227,93.888012,93.312696,0.208651
228,93.888012,93.312696,0.208651
229,93.888012,93.316832,0.208481
230,93.888012,93.317177,0.208606
231,93.888012,93.317177,0.208606
232,93.888012,93.317177,0.208606
233,93.888012,93.317177,0.208606
234,93.888012,93.317177,0.208606
235,93.888012,93.317177,0.208606
236,93.888012,93.320468,0.206202
237,93.888012,93.323815,0.206979
238,93.888012,93.323815,0.206979
239,93.888012,93.323815,0.206979
240,93.888012,93.323815,0.206979
241,93.888012,93.323815,0.206979
242,93.888012,93.325882,0.206792
243,93.888012,93.325882,0.206792
244,93.888012,93.333165,0.202965
245,93.888012,93.333165,0.202965
246,93.888012,93.336457,0.200231
247,93.888012,93.341231,0.196947
