generation,best_fitness,mean_fitness,std_fitness
0,91.490612,7.841131,29.777389
1,92.596054,21.105408,38.391094
2,92.596054,40.471695,41.680007
3,92.64704,54.387399,38.966967
4,92.78272,69.226585,29.405375
5,92.78272,76.446992,25.062769
6,92.78272,82.834913,17.279287
7,92.78272,86.078509,12.385786
8,92.78272,87.696878,9.232124
9,92.972379,88.902855,6.919616
10,93.002788,89.994382,5.059572
11,93.002788,90.795469,2.211638
12,93.002788,90.963493,2.160092
13,93.002788,91.156798,2.058556
14,93.002788,91.306786,1.96674
15,93.002788,91.59665,1.099462
16,93.002788,91.733099,0.908121
17,93.202788,91.880856,0.67618
18,93.202788,91.910456,0.677229
19,93.202788,91.932419,0.681607
20,93.202788,91.961735,0.680079
21,93.202788,91.973221,0.681927
22,93.409567,92.036376,0.700365
23,93.409567,92.054757,0.702534
24,93.409567,92.094604,0.555024
25,93.409567,92.114171,0.551885
26,93.409567,92.130281,0.542267
27,93.409567,92.148275,0.500149
28,93.676036,92.20154,0.506258
29,93.676036,92.249285,0.50682
30,93.676036,92.255338,0.508313
31,93.676036,92.289762,0.508753
32,93.676036,92.353667,0.495337
33,93.676036,92.382146,0.491773
34,93.676036,92.427665,0.481685
35,93.676036,92.45708,0.467277
36,93.676036,92.47618,0.454801
37,93.676036,92.476615,0.454985
38,93.676036,92.486921,0.461651
39,93.676036,92.507379,0.465701
40,93.676036,92.546215,0.432811
41,93.676036,92.5578,0.43213
42,93.676036,92.576787,0.432187
43,93.676036,92.584111,0.428009
44,93.676036,92.609774,0.409428
45,93.676036,92.623634,0.397105
46,93.676036,92.632898,0.38836
47,93.676036,92.640786,0.38678
48,93.676036,92.665474,0.365036
49,93.876036,92.700207,0.36971
50,93.876036,92.703105,0.369479
51,93.876036,92.742692,0.33564
52,93.876036,92.749128,0.32833
53,93.876036,92.749128,0.32833
54,93.876036,92.76225,0.320842
55,93.876036,92.772508,0.308136
56,93.876036,92.781327,0.315357
57,93.876036,92.789734,0.316951
58,93.876036,92.793292,0.317326
59,93.876036,92.800573,0.321194
60,93.876036,92.822368,0.324152
61,93.876036,92.822481,0.324092
62,93.876036,92.822835,0.3238
63,93.876036,92.830353,0.319128
64,93.876036,92.835805,0.313795
65,93.876036,92.835805,0.313795
66,93.876036,92.83624,0.313563
67,93.876036,92.836676,0.31333
68,93.876036,92.841091,0.31435
69,93.876036,92.863093,0.329472
70,93.876036,92.869506,0.332282
71,93.876036,92.876805,0.329433
72,93.876036,92.887,0.330762
73,93.876036,92.897625,0.337656
74,93.876036,92.89806,0.337361
75,93.876036,92.899964,0.336345
76,93.876036,92.905296,0.325484
77,93.876036,92.905296,0.325484
78,93.876036,92.905296,0.325484
79,93.876036,92.905296,0.325484
80,93.876036,92.913722,0.320893
81,93.876036,92.913722,0.320893
82,93.876036,92.916334,0.319088
83,93.876036,92.923524,0.322008
84,93.876036,92.935384,0.327789
85,93.876036,92.950639,0.336915
86,93.876036,92.956811,0.33922
87,93.876036,92.961172,0.337636
88,93.876036,92.970003,0.336215
89,93.876036,92.970003,0.336215
90,93.876036,92.973288,0.334273
91,93.876036,92.973288,0.334273
92,93.876036,92.979423,0.336586
93,93.876036,92.979423,0.336586
94,93.876036,92.990747,0.330643
95,93.876036,92.990747,0.330643
96,93.876036,92.994024,0.328282
97,93.876036,92.995937,0.328146
98,93.876036,92.999817,0.325946
99,93.876036,93.00023,0.325579
100,93.876036,93.00023,0.325579
101,93.876036,93.009911,0.326046
102,93.876036,93.009911,0.326046
103,93.876036,93.009911,0.326046
104,93.876036,93.009911,0.326046
105,93.876036,93.033996,0.330113
106,93.876036,93.040579,0.332643
107,93.876036,93.041873,0.332745
108,93.876036,93.043915,0.32846
109,93.876036,93.043915,0.32846
110,93.876036,93.046623,0.32699
111,93.876036,93.048623,0.327327
112,93.876036,93.049059,0.326821
113,93.876036,93.049172,0.326684
114,93.876036,93.057207,0.327645
115,93.876036,93.057642,0.327128
116,93.876036,93.057642,0.327128
117,93.876036,93.057854,0.32713
118,93.937405,93.070322,0.336521
119,93.937405,93.077838,0.330957
120,93.937405,93.10291,0.33645
121,93.937405,93.103965,0.335319
122,93.937405,93.103965,0.335319
123,93.937405,93.106518,0.335877
124,93.937405,93.110573,0.339363
125,93.937405,93.117644,0.335282
126,93.937405,93.117644,0.335282
127,93.937405,93.122632,0.332781
128,93.937405,93.128169,0.329498
129,93.937405,93.128936,0.328633
130,93.937405,93.128936,0.328633
131,93.937405,93.12966,0.32933
132,93.937405,93.13366,0.326898
133,93.937405,93.152495,0.332203
134,93.937405,93.155149,0.329358
135,93.937405,93.155149,0.329358
136,93.937405,93.157727,0.330847
137,93.937405,93.157727,0.330847
138,93.937405,93.160737,0.334163
139,93.937405,93.165456,0.330659
140,93.937405,93.170646,0.328482
