generation,best_fitness,mean_fitness,std_fitness
0,48.013548,-3.189695,9.76937
1,57.174,0.717574,13.681767
2,57.174,4.673185,16.080767
3,57.174,9.808873,17.206483
4,66.2699,16.084782,19.326702
5,66.2699,22.606361,19.240126
6,66.2699,28.520898,17.826164
7,66.2699,31.854896,16.815815
8,75.197882,36.156006,15.383257
9,75.197882,38.303082,13.508553
10,75.197882,40.364405,12.646877
11,75.197882,41.983047,11.767562
12,75.197882,44.025067,8.75666
13,75.197882,44.207253,8.744011
14,75.197882,44.567009,8.805901
15,75.197882,45.289964,8.969419
16,75.197882,45.380015,9.041228
17,75.197882,45.733477,9.216392
18,75.197882,46.362302,8.869818
19,75.197882,47.0862,8.711662
20,75.197882,47.357148,8.598471
21,75.197882,47.813341,8.767365
22,75.197882,48.444917,8.717545
23,75.197882,48.807557,8.783029
24,75.197882,49.344392,8.722611
25,75.2699,49.617617,8.916402
26,75.2699,49.889281,8.909966
27,75.2699,50.515711,9.086299
28,75.2699,50.960756,9.086077
29,75.2699,51.499445,9.081365
30,75.2699,51.857758,8.84691
31,75.2699,52.044858,8.953699
32,75.2699,52.23012,8.869553
33,75.2699,52.50102,8.880522
34,94.852506,53.152201,9.809891
35,94.852506,53.423719,9.87242
36,94.852506,54.050363,9.626694
37,94.852506,54.416149,9.484248
38,94.852506,54.760697,9.404418
39,94.852506,54.760854,9.404306
40,94.852506,54.940092,9.274578
41,94.852506,55.21675,9.383122
42,94.852506,55.481514,9.386765
43,94.852506,56.122721,10.306555
44,94.852506,56.308624,10.167673
45,94.852506,56.671935,9.946115
46,94.852506,57.03296,9.87732
47,94.852506,57.118172,9.836189
48,94.852506,57.392214,9.790381
49,94.852506,57.481852,9.745365
50,94.852506,57.673268,9.724495
51,94.852506,58.035327,9.529385
52,94.852506,58.123423,9.644519
53,94.852506,58.395987,9.73963
54,94.852506,59.029047,10.229839
55,94.900134,59.498014,10.923433
56,94.900134,59.584439,10.866266
57,94.900134,59.675703,10.807278
58,94.900134,59.766221,10.746568
59,94.900134,60.123974,10.650279
60,94.900134,60.126588,10.649461
61,94.900134,60.308843,10.58543
62,94.900134,60.402455,10.593096
63,94.900134,60.402586,10.592943
64,94.900134,60.784394,11.124123
65,94.900134,61.233547,11.077028
66,94.900134,61.320984,11.079904
67,94.900134,61.322259,11.079422
68,94.900134,61.502644,11.010275
69,94.900134,61.502644,11.010275
70,94.900134,61.681365,10.938848
71,94.900134,61.681365,10.938848
72,94.900134,61.776075,10.936454
73,94.900134,61.776075,10.936454
74,94.900134,61.866204,10.935979
75,94.900134,62.048717,11.005631
76,94.900134,62.427036,11.437183
77,94.900134,62.604472,11.353504
78,94.900134,62.787856,11.405021
79,94.900134,62.877135,11.325692
80,94.900134,62.961808,11.313182
81,94.900134,62.962511,11.313374
82,94.900134,63.143077,11.219327
83,94.900134,63.233027,11.205914
84,94.900134,63.23349,11.205286
85,94.900134,63.699316,11.536897
86,94.900134,64.166568,11.836341
87,94.900134,64.255492,11.817582
88,94.900134,64.545775,12.13484
89,94.900134,64.728288,12.157488
90,94.900134,64.736178,12.15823
91,94.900134,64.829367,12.133412
92,94.900134,64.829367,12.133412
93,94.900134,64.829367,12.133412
94,94.900134,64.829367,12.133412
95,94.900134,64.829367,12.133412
96,94.900134,65.175923,12.045109
97,94.900134,65.178486,12.041483
98,94.900134,65.720711,11.931133
99,94.900134,65.720711,11.931133
100,94.900134,65.988926,11.76464
101,94.900134,66.348442,11.558044
102,94.900134,66.348442,11.558044
103,94.900134,66.438442,11.519983
104,94.900134,66.725404,11.862874
105,94.900134,66.81672,11.821826
106,94.900134,66.994967,11.673058
107,94.900134,67.085673,11.63094
108,94.918596,67.288727,11.928783
109,94.918596,67.378727,11.95275
110,94.918596,67.553629,11.795178
111,94.918596,67.645904,11.748362
112,94.918596,67.645904,11.748362
113,94.918596,67.648005,11.744878
114,94.918596,67.654053,11.743964
115,94.918596,67.655921,11.743718
116,94.918596,67.922631,11.600487
117,94.918596,67.922631,11.600487
118,94.918596,67.922631,11.600487
119,94.918596,67.922631,11.600487
120,94.918596,67.922631,11.600487
121,94.918596,67.922631,11.600487
122,94.918596,67.922631,11.600487
123,94.918596,68.010933,11.483574
124,94.918596,68.190933,11.454838
125,94.918596,68.28551,11.398695
126,94.918596,68.28551,11.398695
127,94.918596,68.28551,11.398695
128,94.918596,68.288074,11.398213
129,94.918596,68.573225,11.696928
130,94.918596,68.755123,11.516721
131,94.918596,68.755123,11.516721
132,94.918596,69.137836,11.809972
133,94.918596,69.226889,11.81676
134,94.918596,69.401762,11.635226
135,94.918596,69.776946,11.837108
136,94.918596,70.244012,11.893055
137,94.918596,70.424732,11.830583
138,94.918596,70.512169,11.831863
139,94.918596,70.979962,11.925894
140,94.918596,70.980091,11.925843
141,94.918596,70.980811,11.9261
142,94.918596,70.980811,11.9261
143,94.918596,70.980811,11.9261
144,94.918596,71.536989,11.995503
145,94.918596,71.536989,11.995503
146,94.918596,71.536989,11.995503
147,94.918596,71.630516,11.987801
148,94.918596,71.630516,11.987801
149,94.918596,71.714551,11.91557
150,94.918596,71.722229,11.916426
151,94.918596,71.722229,11.916426
152,94.918596,71.722229,11.916426
153,94.918596,72.04568,11.957969
154,94.918596,72.04568,11.957969
155,94.918596,72.045712,11.957928
156,94.918596,72.045712,11.957928
157,94.918596,72.045712,11.957928
158,94.918596,72.045712,11.957928
159,94.918596,72.048146,11.958557
160,94.918596,72.333518,12.156128
161,94.918596,72.891707,12.168102
162,94.918596,72.891707,12.168102
163,94.918596,72.891707,12.168102
164,94.918596,73.183286,12.278043
165,94.918596,73.360722,12.174564
166,94.918596,73.360722,12.174564
167,94.918596,73.360722,12.174564
168,94.918596,73.360722,12.174564
169,94.918596,73.360722,12.174564
170,94.918596,73.360722,12.174564
171,94.918596,73.360722,12.174564
172,94.918596,73.363235,12.171216
173,94.918596,73.363235,12.171216
174,94.918596,73.363235,12.171216
175,94.918596,73.453986,12.151245
176,94.918596,73.453986,12.151245
177,94.918596,73.650417,12.336168
178,94.918596,73.740608,12.314619
179,94.918596,73.825221,12.291528
180,94.918596,73.825221,12.291528
181,94.918596,73.825221,12.291528
182,94.918596,74.110372,12.442776
183,94.918596,74.292936,12.323952
184,94.918596,74.382021,12.230982
185,94.918596,74.471839,12.203612
186,94.918596,74.848325,12.245747
187,94.918596,75.043825,12.401884
188,94.918596,75.279833,12.451614
189,94.918596,75.279833,12.451614
190,94.918596,75.490228,12.407349
191,94.918596,75.583138,12.37051
192,94.918596,75.852768,12.127391
193,94.918596,75.946508,12.080531
194,94.918596,76.324223,12.073148
195,94.918596,76.612763,12.167351
196,94.918596,76.616046,12.16453
197,94.918596,76.901198,12.252558
198,94.918596,76.901198,12.252558
199,94.918596,76.901198,12.252558
200,94.918596,77.317411,12.376121
201,94.918596,77.612122,12.300057
202,94.918596,77.612122,12.300057
203,94.918596,77.702122,12.247676
204,94.918596,78.376164,12.527304
205,94.918596,78.376261,12.52721
206,94.918596,78.376261,12.52721
207,94.918596,78.459026,12.474181
208,94.918596,78.748785,12.451236
209,94.918596,78.756345,12.443424
210,94.918596,78.756345,12.443424
211,94.918596,78.951816,12.539777
212,94.918596,79.041844,12.479378
213,94.918596,79.041844,12.479378
214,94.918596,79.525086,12.598591
215,94.918596,79.525086,12.598591
216,94.918596,79.525086,12.598591
217,94.918596,79.896359,12.550451
218,94.918596,80.094074,12.627472
219,94.918596,80.094684,12.627225
220,94.918596,80.094684,12.627225
221,94.918596,80.094684,12.627225
222,94.918596,80.094684,12.627225
223,94.918596,80.178099,12.563012
224,94.918596,80.178099,12.563012
225,94.918596,80.186472,12.572462
226,94.918596,80.277193,12.50374
227,94.918596,80.277193,12.50374
