generation,best_fitness,mean_fitness,std_fitness
0,91.976119,14.324623,33.521123
1,91.976119,39.5016,38.961159
2,92.44704,57.020145,35.645982
3,92.64704,70.178767,29.821841
4,92.64704,79.10872,23.145658
5,92.64704,85.292043,15.442716
6,92.64704,86.872115,13.16452
7,92.690612,88.182386,9.852175
8,92.690612,88.889148,9.296402
9,92.690612,89.86543,7.06544
10,92.690612,90.724896,4.951205
11,92.690612,90.934753,4.905531
12,93.202788,91.029993,4.899656
13,93.33194,91.530479,2.320416
14,93.33194,91.730027,1.66824
15,93.33194,91.751963,1.668203
16,93.33194,91.944363,0.51188
17,93.33194,92.008944,0.528652
18,93.33194,92.058402,0.531783
19,93.33194,92.082662,0.535888
20,93.33194,92.128433,0.542173
21,93.33194,92.156547,0.53176
22,93.33194,92.204895,0.513075
23,93.33194,92.213608,0.514802
24,93.33194,92.257751,0.499137
25,93.482006,92.291225,0.504702
26,93.482006,92.331564,0.498249
27,93.482006,92.376892,0.4722
28,93.482006,92.377992,0.4727
29,93.482006,92.392957,0.474811
30,93.482006,92.410019,0.458448
31,93.482006,92.429506,0.448766
32,93.482006,92.430253,0.449065
33,93.482006,92.488801,0.426324
34,93.482006,92.520074,0.423051
35,93.482006,92.563966,0.386787
36,93.482006,92.585479,0.363617
37,93.482006,92.587939,0.363403
38,93.482006,92.611355,0.335391
39,93.482006,92.623046,0.344281
40,93.482006,92.634969,0.341605
41,93.482006,92.639147,0.34128
42,93.482006,92.656854,0.34252
43,93.482006,92.664037,0.335551
44,93.482006,92.664037,0.335551
45,93.482006,92.675831,0.332865
46,93.482006,92.676267,0.332855
47,93.482006,92.683757,0.340454
48,93.482006,92.691037,0.347306
49,93.482006,92.703037,0.325679
50,93.482006,92.723049,0.319504
51,93.482006,92.728614,0.309652
52,93.482006,92.735803,0.316946
53,93.482006,92.755676,0.319387
54,93.482006,92.772303,0.315626
55,93.482006,92.799422,0.315734
56,93.518596,92.808573,0.323157
57,93.518596,92.811869,0.323365
58,93.518596,92.814369,0.32338
59,93.518596,92.821933,0.310265
60,93.518596,92.826411,0.314061
61,93.518596,92.827901,0.313559
62,93.518596,92.827901,0.313559
63,93.518596,92.833127,0.296036
64,93.518596,92.840407,0.300292
65,93.518596,92.845809,0.300956
66,93.518596,92.855155,0.305319
67,93.518596,92.855155,0.305319
68,93.518596,92.856264,0.304921
69,93.518596,92.860639,0.305708
70,93.518596,92.860639,0.305708
71,93.518596,92.861075,0.305434
72,93.518596,92.86549,0.306129
73,93.518596,92.868139,0.307277
74,93.518596,92.870119,0.306263
75,93.518596,92.870555,0.305976
76,93.518596,92.875676,0.307205
77,93.518596,92.884825,0.292431
78,93.518596,92.884825,0.292431
79,93.518596,92.884825,0.292431
80,93.518596,92.891409,0.295381
81,93.518596,92.893824,0.294716
82,93.518596,92.906325,0.302639
83,93.518596,92.908738,0.30187
84,93.518596,92.909154,0.301598
85,93.518596,92.909154,0.301598
86,93.518596,92.910208,0.301016
87,93.518596,92.910208,0.301016
88,93.518596,92.910983,0.298685
89,93.518596,92.913419,0.295871
90,93.518596,92.92017,0.295865
91,93.518596,92.92017,0.295865
92,93.518596,92.921041,0.295122
93,93.518596,92.92189,0.294454
94,93.518596,92.922328,0.29408
95,93.518596,92.923754,0.293778
96,93.676036,92.936457,0.300823
97,93.676036,92.936457,0.300823
98,93.676036,92.947388,0.307874
99,93.676036,92.952552,0.307855
100,93.676036,92.952552,0.307855
101,93.676036,92.956498,0.307591
102,93.676036,92.962903,0.308607
103,93.676036,92.963752,0.306193
104,93.676036,92.963752,0.306193
105,93.756575,92.975144,0.315855
106,93.756575,92.980236,0.306178
107,93.756575,92.980236,0.306178
108,93.756575,92.982948,0.305735
109,93.756575,92.989362,0.306262
110,93.756575,92.998966,0.306133
111,93.756575,92.998966,0.306133
112,93.756575,93.011278,0.306212
113,93.756575,93.018717,0.312329
114,93.882006,93.031127,0.321591
115,93.882006,93.031127,0.321591
116,93.882006,93.040571,0.32333
117,93.882006,93.048627,0.323091
118,93.882006,93.048627,0.323091
119,93.882006,93.048627,0.323091
120,93.882006,93.048627,0.323091
121,93.882006,93.059973,0.320679
122,93.882006,93.066818,0.320026
123,93.882006,93.066818,0.320026
124,93.882006,93.066818,0.320026
125,93.882006,93.070885,0.319143
126,93.882006,93.075736,0.316338
127,93.882006,93.075736,0.316338
128,93.882006,93.083771,0.316657
129,93.882006,93.084479,0.316843
130,93.882006,93.09336,0.313108
131,93.882006,93.096069,0.312872
132,93.882006,93.097123,0.311679
133,93.882006,93.109037,0.318606
134,93.882006,93.120103,0.31534
135,93.882006,93.122516,0.312958
136,93.882006,93.12894,0.310544
137,93.882006,93.12894,0.310544
