generation,best_fitness,mean_fitness,std_fitness
0,12.139797,-5.297599,4.248977
1,24.053851,0.333865,7.632392
2,30.154112,5.500216,8.53846
3,40.086642,9.125468,8.864014
4,40.086642,11.48336,9.89485
5,43.810577,13.786092,9.88609
6,43.810577,16.469993,10.692572
7,43.810577,18.114482,10.1313
8,54.328628,21.833085,12.284426
9,54.417802,24.618239,13.168395
10,54.417802,26.800757,12.491153
11,54.417802,29.869213,12.23637
12,55.42107,32.218813,12.057897
13,55.42107,34.181964,11.250576
14,55.42107,36.393856,10.454303
15,56.664456,38.450832,9.149293
16,56.664456,39.512686,8.843231
17,56.664456,39.8724,8.769437
18,60.713764,41.209041,8.252618
19,60.713764,42.000403,8.425285
20,69.256419,44.079613,8.839035
21,69.256419,45.411765,8.570324
22,69.256419,46.859291,8.606268
23,69.256419,47.936129,8.485302
24,69.256419,49.410094,7.781236
25,69.256419,50.154516,7.474334
26,71.123382,51.370259,7.941868
27,72.389486,51.750798,8.308514
28,72.389486,52.28142,8.055946
29,74.721354,53.093205,8.567633
30,74.721354,53.572545,8.378839
31,74.721354,53.897507,8.219638
32,74.721354,54.256518,8.118344
33,74.721354,54.710634,8.090139
34,74.721354,54.866086,8.046945
35,74.721354,55.262686,7.764719
36,78.329346,55.778181,7.971991
37,78.329346,55.815694,7.978085
38,78.329346,56.283316,7.828191
39,78.329346,56.388811,7.809637
40,78.329346,56.872134,8.027315
41,78.329346,57.496663,8.164924
42,78.329346,57.7687,8.049844
43,78.329346,58.313835,7.957887
44,83.223816,58.690993,8.245489
45,83.223816,58.983667,8.137452
46,83.223816,59.374133,8.078836
47,83.223816,59.687151,7.956776
48,83.223816,59.78214,7.953253
49,83.223816,59.901411,7.906411
