generation,best_fitness,mean_fitness,std_fitness
0,87.148118,5.351091,24.971691
1,87.148118,14.69984,31.894495
2,90.206611,29.976332,37.934471
3,91.297201,40.777739,38.281751
4,91.297201,51.868947,36.35059
5,91.297201,63.211333,32.118699
6,91.297201,72.94471,27.174991
7,91.297201,76.036703,24.609646
8,91.297201,79.996681,20.782788
9,91.297201,83.294147,15.614232
10,91.297201,84.447063,13.652377
11,92.116695,85.885794,10.708391
12,92.116695,87.817627,2.591436
13,92.116695,87.830329,2.590159
14,92.116695,87.962565,2.624075
15,92.116695,88.078265,2.619958
16,93.436695,88.234836,2.677349
17,93.436695,88.50198,1.403821
18,93.436695,88.649332,1.426975
19,93.436695,88.746898,1.408722
20,93.436695,88.839058,1.37638
21,93.436695,88.892887,1.363104
22,93.436695,88.969928,1.334213
23,93.436695,89.092571,1.281275
24,93.436695,89.177132,1.309375
25,93.436695,89.215997,1.302213
26,93.436695,89.303603,1.242108
27,93.436695,89.368884,1.184206
28,93.436695,89.394711,1.188999
29,93.436695,89.462232,1.148677
30,93.436695,89.544865,1.091988
31,93.436695,89.569784,1.09389
32,93.436695,89.629323,1.032952
33,93.436695,89.680583,0.989407
34,93.436695,89.762069,0.931552
35,93.436695,89.773635,0.919063
36,93.436695,89.774118,0.919555
37,93.436695,89.7796,0.918582
38,93.436695,89.813998,0.907418
39,93.436695,89.83974,0.869701
40,93.436695,89.860083,0.892945
41,93.436695,89.863075,0.891977
42,93.436695,89.914219,0.867678
43,93.436695,89.928948,0.869006
44,93.436695,89.949608,0.862957
45,93.436695,89.956835,0.860937
46,93.436695,90.031998,0.895919
47,93.436695,90.0385,0.894114
48,93.436695,90.048848,0.889162
49,93.436695,90.078694,0.890926
50,93.436695,90.106566,0.882532
51,93.436695,90.109633,0.882228
52,93.436695,90.11119,0.881116
53,93.436695,90.119699,0.878224
54,93.436695,90.129368,0.883697
55,93.436695,90.152397,0.892286
56,93.436695,90.152875,0.891869
57,93.436695,90.167361,0.893054
58,93.436695,90.193836,0.841526
59,93.436695,90.199563,0.837089
60,93.436695,90.214391,0.835954
61,93.436695,90.222963,0.84236
62,93.436695,90.228101,0.841207
63,93.436695,90.228101,0.841207
64,93.436695,90.273648,0.898435
65,93.436695,90.273648,0.898435
66,93.436695,90.283164,0.899147
67,93.436695,90.300214,0.904994
68,93.436695,90.311018,0.901731
69,93.436695,90.330833,0.902858
70,93.436695,90.34289,0.910496
71,93.436695,90.358086,0.91483
72,93.436695,90.385027,0.902102
73,93.436695,90.409779,0.88918
74,93.436695,90.418614,0.89084
75,93.436695,90.418614,0.89084
76,93.436695,90.435565,0.896845
77,93.436695,90.458441,0.910324
78,93.436695,90.459058,0.90963
79,93.436695,90.489801,0.930915
80,93.436695,90.494264,0.928705
81,93.436695,90.511094,0.935877
82,93.436695,90.541399,0.941384
