generation,best_fitness,mean_fitness,std_fitness
0,91.490612,13.769948,33.088795
1,92.64704,23.373108,37.131357
2,92.64704,35.941224,38.867159
3,92.64704,54.009053,36.24188
4,92.690612,66.188366,32.067829
5,92.690612,77.905523,22.640468
6,93.409567,83.784499,15.933358
7,93.409567,86.260861,10.884462
8,93.409567,86.779452,10.813154
9,93.409567,88.324281,9.232008
10,93.409567,88.601413,8.888961
11,93.409567,90.729329,2.245586
12,93.409567,91.254881,1.429006
13,93.409567,91.401865,1.250631
14,93.409567,91.475301,1.230991
15,93.409567,91.574961,1.154864
16,93.409567,91.652057,0.979927
17,93.409567,91.728619,0.834946
18,93.409567,91.823801,0.631095
19,93.409567,91.87775,0.556324
20,93.409567,91.894919,0.552946
21,93.409567,91.913168,0.548977
22,93.409567,91.943247,0.558108
23,93.409567,91.984728,0.564311
24,93.409567,92.070511,0.596387
25,93.409567,92.085701,0.601045
26,93.409567,92.103068,0.611011
27,93.409567,92.123339,0.606551
28,93.409567,92.145031,0.599361
29,93.409567,92.1697,0.596063
30,93.409567,92.239025,0.603429
31,93.409567,92.242629,0.600015
32,93.409567,92.260193,0.59602
33,93.409567,92.266575,0.590926
34,93.409567,92.302913,0.596585
35,93.409567,92.340817,0.585993
36,93.409567,92.37899,0.575557
37,93.409567,92.429742,0.555974
38,93.409567,92.466559,0.530266
39,93.409567,92.512611,0.519341
40,93.409567,92.530228,0.509403
41,93.409567,92.55877,0.506872
42,93.409567,92.558894,0.506715
43,93.409567,92.570389,0.500513
44,93.409567,92.57467,0.500236
45,93.409567,92.590827,0.480702
46,93.409567,92.593281,0.478103
47,93.409567,92.609109,0.474406
48,93.409567,92.618823,0.473462
49,93.409567,92.619259,0.473508
50,93.409567,92.623476,0.465242
51,93.409567,92.639976,0.458306
52,93.409567,92.641158,0.458283
53,93.409567,92.641158,0.458283
54,93.409567,92.656605,0.448403
55,93.409567,92.666539,0.436042
56,93.409567,92.682874,0.438194
57,93.409567,92.696694,0.41759
58,93.409567,92.70525,0.407353
59,93.409567,92.708514,0.407936
60,93.876036,92.735756,0.404399
61,93.876036,92.735756,0.404399
62,93.876036,92.736546,0.404387
63,93.876036,92.746898,0.408507
64,93.876036,92.76186,0.407834
65,93.876036,92.774685,0.384946
66,93.876036,92.793173,0.373375
67,93.876036,92.801163,0.377055
68,93.876036,92.802878,0.373842
69,93.876036,92.823613,0.379079
70,93.876036,92.827269,0.375245
71,93.876036,92.829978,0.370032
72,93.876036,92.833978,0.366323
73,93.876036,92.833978,0.366323
74,93.876036,92.838069,0.359536
75,93.876036,92.840844,0.362849
76,93.876036,92.848441,0.364386
77,93.876036,92.854877,0.367126
78,93.876036,92.862524,0.367582
79,93.876036,92.868937,0.370113
80,93.876036,92.878509,0.370118
81,93.876036,92.87855,0.370054
82,93.876036,92.881994,0.369591
83,93.876036,92.893603,0.356393
84,93.876036,92.923154,0.339105
85,93.876036,92.926861,0.338839
86,93.876036,92.942432,0.341499
87,93.876036,92.942432,0.341499
88,93.876036,92.949369,0.339868
89,93.876036,92.956763,0.333788
90,93.876036,92.957722,0.333186
91,93.876036,92.957722,0.333186
92,93.876036,92.957722,0.333186
93,93.876036,92.961361,0.333806
94,93.876036,92.961361,0.333806
95,93.876036,92.965369,0.331633
96,93.876036,92.968014,0.324296
97,93.876036,92.973935,0.311151
98,93.876036,92.975935,0.311972
99,93.876036,92.985989,0.308688
100,93.876036,92.985989,0.308688
101,93.876036,92.985989,0.308688
102,93.876036,92.985989,0.308688
103,93.876036,92.992124,0.31094
104,93.876036,92.997345,0.318718
105,93.876036,93.001048,0.315772
106,93.876036,93.008237,0.316805
107,93.876036,93.014392,0.318033
108,93.876036,93.014392,0.318033
109,93.876036,93.017849,0.3188
110,93.876036,93.017849,0.3188
111,93.876036,93.019862,0.319325
112,93.876036,93.020916,0.318409
113,93.876036,93.020916,0.318409
114,93.876036,93.020916,0.318409
115,93.876036,93.026038,0.317171
116,93.876036,93.026038,0.317171
117,93.876036,93.026038,0.317171
118,93.876036,93.035157,0.30854
119,93.876036,93.03557,0.308106
120,93.924826,93.049122,0.3201
121,93.924826,93.059063,0.320142
122,93.924826,93.062713,0.321212
123,93.924826,93.062713,0.321212
124,93.924826,93.064713,0.321455
125,93.924826,93.064713,0.321455
126,93.924826,93.072211,0.322188
127,93.924826,93.077333,0.320145
128,93.924826,93.084755,0.319337
129,93.924826,93.086544,0.31837
130,93.924826,93.092765,0.316329
131,93.924826,93.094047,0.317227
132,93.924826,93.104415,0.323793
133,93.924826,93.10547,0.322613
134,93.924826,93.110023,0.324435
135,93.924826,93.110023,0.324435
136,93.924826,93.110023,0.324435
137,93.924826,93.11456,0.324345
138,93.924826,93.118572,0.320431
139,93.924826,93.120708,0.32165
140,93.924826,93.130566,0.318236
141,93.924826,93.131842,0.316722
142,93.924826,93.134622,0.317172
143,93.924826,93.134622,0.317172
144,93.924826,93.13669,0.318282
