generation,best_fitness,mean_fitness,std_fitness
0,87.204654,6.246161,23.478781
1,89.402832,15.162488,28.089611
2,90.493561,27.699544,34.175855
3,90.493561,49.350933,36.967163
4,90.95642,64.600986,32.693174
5,90.95642,73.116413,27.96201
6,91.039688,76.855565,25.111369
7,91.039688,80.943073,20.363529
8,91.039688,83.551803,16.642207
9,91.039688,85.20943,13.234961
10,91.039688,87.411872,4.560714
11,91.039688,87.82221,3.381889
12,91.039688,87.864916,3.387069
13,91.039688,88.220875,1.206973
14,91.039688,88.34103,1.208509
15,91.039688,88.514936,1.214154
16,91.039688,88.623663,1.190111
17,91.039688,88.753416,1.157584
18,91.039688,88.968365,1.044053
19,91.039688,89.033308,1.016164
20,91.039688,89.102783,0.970283
21,91.039688,89.139106,0.944002
22,91.197582,89.168687,0.96942
23,91.197582,89.201685,0.952331
24,91.197582,89.347731,0.87023
25,91.197582,89.351598,0.869942
26,91.197582,89.403406,0.816859
27,91.197582,89.409446,0.817553
28,91.197582,89.410364,0.81757
29,91.197582,89.456524,0.803985
30,91.197582,89.517247,0.744572
31,91.197582,89.589453,0.713474
32,91.197582,89.628635,0.698961
33,91.197582,89.646461,0.704448
34,91.197582,89.679281,0.66288
35,91.197582,89.709434,0.617163
36,91.197582,89.714665,0.615106
37,91.197582,89.732584,0.616388
38,91.197582,89.739719,0.61389
39,91.197582,89.760706,0.562337
40,91.197582,89.796026,0.512222
41,91.197582,89.819093,0.518654
42,91.197582,89.834399,0.514992
43,91.197582,89.855531,0.514261
44,91.197582,89.860088,0.511004
45,91.197582,89.866941,0.509107
46,91.197582,89.873741,0.51355
47,91.197582,89.876825,0.511383
48,91.197582,89.886486,0.520725
49,91.197582,89.891999,0.516219
50,91.197582,89.913844,0.516723
51,91.197582,89.92525,0.516804
52,91.197582,89.9275,0.515691
53,91.197582,89.928059,0.515152
54,91.197582,89.932974,0.515039
55,91.197582,89.93685,0.511461
56,91.197582,89.95871,0.511297
57,91.197582,89.965657,0.509579
58,91.197582,89.976524,0.504058
59,91.197582,89.980475,0.503244
60,91.197582,89.982073,0.501645
61,92.001578,90.025849,0.542364
62,92.001578,90.029258,0.540484
63,92.001578,90.030938,0.538716
64,92.001578,90.054961,0.548418
65,92.001578,90.066835,0.559985
66,92.001578,90.079764,0.555577
67,92.001578,90.079764,0.555577
68,92.001578,90.098066,0.550412
69,92.001578,90.108836,0.547425
70,92.001578,90.125937,0.565487
71,92.001578,90.131426,0.563117
72,92.001578,90.134739,0.563143
73,92.001578,90.154885,0.557273
74,92.001578,90.160245,0.555372
75,92.001578,90.180252,0.578999
76,92.001578,90.192672,0.579321
77,92.001578,90.192672,0.579321
78,92.001578,90.192672,0.579321
79,92.001578,90.199153,0.575805
80,92.001578,90.199956,0.575587
81,92.001578,90.207086,0.578549
82,92.001578,90.214517,0.583247
83,92.723558,90.2444,0.62909
84,92.723558,90.24788,0.626242
85,92.723558,90.249672,0.623926
86,93.016695,90.258768,0.63955
87,93.016695,90.268536,0.63793
88,93.016695,90.279144,0.63434
89,93.016695,90.279144,0.63434
90,93.016695,90.289496,0.63154
91,93.016695,90.297059,0.627255
92,93.016695,90.321874,0.624109
93,93.016695,90.336712,0.615501
94,93.016695,90.340886,0.616785
95,93.016695,90.36025,0.628168
96,93.016695,90.368385,0.630236
97,93.016695,90.368385,0.630236
98,93.016695,90.381175,0.62664
99,93.016695,90.400242,0.609956
100,93.016695,90.408121,0.60795
101,93.016695,90.421945,0.605392
102,93.016695,90.443718,0.602155
103,93.016695,90.443963,0.601809
104,93.016695,90.453966,0.60608
105,93.016695,90.453966,0.60608
106,93.016695,90.454566,0.606392
107,93.016695,90.459134,0.605898
108,93.016695,90.488724,0.588347
109,93.016695,90.488724,0.588347
110,93.016695,90.497981,0.584581
111,93.016695,90.504219,0.58107
112,93.016695,90.524588,0.572492
113,93.016695,90.538954,0.557781
114,93.016695,90.544232,0.557328
115,93.016695,90.549975,0.559129
116,93.016695,90.555909,0.551674
117,93.016695,90.555909,0.551674
118,93.405064,90.593828,0.617457
119,93.405064,90.595509,0.614859
120,93.405064,90.604483,0.609487
121,93.405064,90.612214,0.606241
122,93.405064,90.625677,0.606863
123,93.405064,90.633993,0.598502
124,93.405064,90.672178,0.58442
125,93.405064,90.672178,0.58442
126,93.405064,90.676434,0.586082
127,93.405064,90.676434,0.586082
128,93.405064,90.69866,0.615738
129,93.405064,90.702791,0.610567
130,93.405064,90.708854,0.608926
131,93.405064,90.728624,0.639009
132,93.405064,90.736748,0.634788
133,93.405064,90.739325,0.633299
134,93.405064,90.742091,0.631568
135,93.405064,90.742091,0.631568
136,93.405064,90.751764,0.625714
137,93.405064,90.752132,0.625555
138,93.405064,90.752132,0.625555
139,93.405064,90.752132,0.625555
140,93.405064,90.75525,0.620837
141,93.405064,90.782963,0.646087
142,93.405064,90.8045,0.679432
143,93.405064,90.818435,0.69435
144,93.405064,90.820498,0.694726
145,93.405064,90.824484,0.695992
146,93.405064,90.833127,0.692964
147,93.405064,90.846791,0.687393
148,93.405064,90.87757,0.729705
149,93.405064,90.886296,0.725502
150,93.405064,90.889173,0.722434
151,93.405064,90.889173,0.722434
152,93.405064,90.889609,0.722176
153,93.405064,90.890213,0.721609
154,93.405064,90.902639,0.729934
155,93.405064,90.924373,0.749226
156,93.405064,90.928386,0.744954
157,93.405064,90.959557,0.766168
158,93.405064,90.978813,0.790042
159,93.405064,91.004856,0.800166
160,93.405064,91.033427,0.820231
161,93.405064,91.039592,0.820317
162,93.405064,91.048483,0.821068
163,93.405064,91.070687,0.840786
164,93.405064,91.070687,0.840786
165,93.405064,91.070687,0.840786
166,93.405064,91.070687,0.840786
167,93.405064,91.097773,0.864855
168,93.405064,91.136473,0.866484
169,93.405064,91.143634,0.860692
170,93.405064,91.150478,0.855103
171,93.405064,91.157609,0.850161
172,93.405064,91.161689,0.843429
173,93.405064,91.181473,0.8562
174,93.405064,91.199235,0.842787
175,93.405064,91.234806,0.859287
176,93.405064,91.253112,0.872486
177,93.405064,91.253613,0.873311
178,93.405064,91.265296,0.863954
179,93.405064,91.268367,0.863315
180,93.405064,91.287637,0.874077
181,93.405064,91.290588,0.872922
182,93.405064,91.29435,0.868943
183,93.405064,91.29435,0.868943
184,93.405064,91.29435,0.868943
185,93.405064,91.299028,0.865
186,93.405064,91.299028,0.865
187,93.405064,91.321362,0.877577
188,93.405064,91.321362,0.877577
189,93.405064,91.321362,0.877577
190,93.405064,91.327758,0.881749
191,93.405064,91.327758,0.881749
192,93.405064,91.332047,0.879104
193,93.405064,91.33706,0.875491
194,93.405064,91.342668,0.870247
195,93.405064,91.342668,0.870247
196,93.405064,91.354515,0.864816
197,93.405064,91.354515,0.864816
198,93.405064,91.354515,0.864816
199,93.405064,91.355653,0.863843
200,93.405064,91.373185,0.870149
201,93.405064,91.385332,0.872721
202,93.405064,91.388024,0.871324
203,93.405064,91.391063,0.869217
204,93.405064,91.422474,0.883509
205,93.405064,91.432644,0.881441
206,93.405064,91.432644,0.881441
207,93.405064,91.433844,0.881069
208,93.405064,91.438644,0.878488
209,93.405064,91.477145,0.894059
210,93.405064,91.477145,0.894059
211,93.405064,91.488538,0.889775
212,93.405064,91.488538,0.889775
213,93.405064,91.50457,0.887658
214,93.405064,91.512784,0.897207
215,93.572892,91.541406,0.91932
216,93.572892,91.542476,0.918588
217,93.572892,91.548188,0.917774
218,93.572892,91.558172,0.904211
219,93.572892,91.558172,0.904211
220,93.572892,91.566911,0.902509
221,93.572892,91.573497,0.899742
222,93.572892,91.574996,0.899229
223,93.572892,91.574996,0.899229
224,93.572892,91.585396,0.898147
225,93.572892,91.587865,0.896321
226,93.572892,91.643032,0.923208
227,93.572892,91.646032,0.920361
228,93.572892,91.649002,0.91849
229,93.572892,91.649002,0.91849
230,93.623558,91.68597,0.935829
231,93.623558,91.704801,0.945709
232,93.623558,91.718635,0.957294
233,93.623558,91.718635,0.957294
234,93.623558,91.740913,0.953903
235,93.623558,91.775894,0.947491
236,93.623558,91.800626,0.944528
237,93.623558,91.806416,0.941247
238,93.623558,91.806416,0.941247
239,93.623558,91.814125,0.936928
240,93.623558,91.826356,0.936037
241,93.623558,91.838466,0.936803
242,93.623558,91.858235,0.936945
243,93.623558,91.875264,0.926339
244,93.623558,91.875264,0.926339
245,93.623558,91.883132,0.922492
246,93.623558,91.898102,0.91801
247,93.623558,91.91027,0.902328
248,93.623558,91.926676,0.900378
249,93.623558,91.930345,0.903354
250,93.623558,91.937038,0.904128
251,93.623558,91.946761,0.897045
252,93.623558,91.965463,0.897579
253,93.623558,91.988394,0.901386
254,93.623558,91.988394,0.901386
255,93.623558,91.999055,0.90575
256,93.623558,92.007272,0.900087
257,93.623558,92.015642,0.894207
258,93.623558,92.035727,0.889919
259,93.623558,92.071172,0.893702
260,93.623558,92.089742,0.888863
261,93.623558,92.098484,0.887736
262,93.623558,92.117887,0.883908
263,93.623558,92.129048,0.882556
264,93.623558,92.142248,0.885856
265,93.623558,92.142248,0.885856
266,93.623558,92.147772,0.890675
267,93.623558,92.16759,0.885052
268,93.623558,92.17426,0.881293
269,93.623558,92.17426,0.881293
270,93.623558,92.17426,0.881293
271,93.623558,92.196902,0.888073
272,93.623558,92.197559,0.887003
273,93.623558,92.212371,0.892452
274,93.623558,92.219363,0.896193
275,93.623558,92.219363,0.896193
276,93.623558,92.25539,0.867332
277,93.623558,92.257367,0.865339
278,93.623558,92.257367,0.865339
279,93.623558,92.273374,0.852652
280,93.623558,92.274473,0.8508
281,93.623558,92.27588,0.851447
282,93.623558,92.291855,0.854417
283,93.623558,92.295721,0.858282
284,93.623558,92.303512,0.857308
285,93.623558,92.32412,0.854414
286,93.623558,92.325389,0.852485
287,93.623558,92.330228,0.850147
288,93.623558,92.33141,0.849068
289,93.623558,92.339049,0.852834
290,93.623558,92.357488,0.846525
291,93.623558,92.357698,0.846143
292,93.623558,92.358736,0.846813
293,93.623558,92.372955,0.8445
294,93.623558,92.398394,0.829121
295,93.623558,92.440111,0.815021
296,93.623558,92.441142,0.815304
297,93.623558,92.479891,0.797194
298,93.623558,92.48155,0.794467
299,93.623558,92.49412,0.779458
