generation,best_fitness,mean_fitness,std_fitness
0,33.581987,-4.047521,7.828582
1,33.581987,-0.260839,10.565864
2,35.083155,3.394847,12.40678
3,36.065699,8.189568,13.417212
4,42.643847,13.865551,13.203493
5,42.693492,19.500485,11.88253
6,44.808235,23.563209,9.446406
7,44.808235,26.347813,7.050227
8,44.808235,27.482678,6.717622
9,44.808235,29.036684,6.570338
10,68.103743,29.962188,6.928505
11,68.103743,30.623818,6.927362
12,68.103743,30.966014,7.075326
13,68.103743,31.447834,6.994261
14,68.103743,32.437966,7.395545
15,68.103743,32.731274,7.348844
16,68.103743,33.151418,7.441043
17,68.103743,33.608866,7.510145
18,68.103743,34.386707,7.626738
19,68.103743,35.121931,8.024743
20,68.103743,35.836517,8.395974
21,68.103743,36.29085,8.327698
22,68.103743,36.641923,8.141815
23,68.103743,37.302201,8.253798
24,68.103743,37.897654,8.22067
25,68.103743,38.140372,8.123136
26,68.103743,38.467622,8.066017
27,68.103743,38.716129,7.982535
28,68.103743,38.951549,7.994763
29,68.103743,39.136774,7.970257
30,68.103743,39.332247,7.809033
31,68.103743,39.583693,7.704938
32,68.103743,39.863525,7.573784
33,69.605513,40.380569,7.975335
34,69.605513,40.649777,8.001509
35,69.605513,40.839879,8.023696
36,69.605513,41.171107,7.802013
37,69.605513,41.668318,7.790088
38,69.605513,41.786312,7.695381
39,69.605513,41.957046,7.615814
40,69.605513,42.236537,7.466511
41,69.605513,42.389286,7.399894
42,69.605513,42.389286,7.399894
43,69.605513,42.958812,7.763993
44,69.605513,43.185054,7.86729
45,69.605513,43.45537,7.826377
46,69.605513,43.619441,7.860904
47,69.605513,43.706559,7.879122
48,69.605513,44.992628,8.196397
49,69.605513,45.042186,8.193785
