generation,best_fitness,mean_fitness,std_fitness
0,15.53513,-5.255742,3.987307
1,28.378161,3.333232,8.736241
2,34.11233,8.216015,10.011146
3,39.732181,13.081885,9.657224
4,39.732181,15.389834,8.469904
5,39.732181,17.436869,7.648431
6,45.03388,19.272354,7.593735
7,45.03388,20.998857,7.817986
8,54.548478,22.681249,8.507412
9,61.640309,24.014798,9.104449
10,61.640309,26.428029,9.551848
11,64.435668,28.779237,10.376594
12,64.435668,30.35209,10.297588
13,64.435668,32.190752,10.802876
14,64.46172,34.457819,11.18287
15,64.46172,35.48317,11.024058
16,64.46172,36.430679,11.145492
17,64.46172,37.272553,11.02875
18,64.46172,38.092658,10.599741
19,64.46172,38.278208,10.484636
20,64.46172,39.028355,9.915285
21,64.46172,40.382282,9.759582
22,64.46172,41.325672,9.944843
23,64.46172,42.272806,10.212883
24,64.46172,42.393879,10.263246
25,64.46172,43.564077,10.227769
26,64.46172,43.881553,10.049662
27,64.46172,45.108657,10.05766
28,64.542838,45.938292,10.358474
29,64.542838,46.469656,10.272512
30,64.542838,46.854653,10.231517
31,64.542838,47.687563,10.249329
32,64.65538,48.500997,10.092947
33,64.65538,49.06649,9.927167
34,64.65538,49.308972,9.932297
35,64.65538,49.528309,9.872386
36,64.65538,49.5963,9.762187
37,64.65538,49.829772,9.678967
38,64.65538,50.324979,9.758718
39,64.65538,50.728906,9.559061
40,64.65538,51.120645,9.546865
41,64.65538,51.553853,9.274431
42,64.65538,51.747504,9.163697
43,67.987087,52.310183,9.039048
44,67.987087,52.455898,9.013992
45,67.987087,52.85931,8.929974
46,69.665133,53.50412,8.578515
47,69.665133,53.606521,8.593044
48,69.665133,53.802545,8.454648
49,69.665133,53.90683,8.467743
